index	index	year	region	review	sentiment	score1	score2	score
136	136	2014	BURGUNDY - RED	An unusually mild winter (this was the year of the  Asian fruit fly) preceded an unusually early start to the season. Flowering took place in settled conditions and all seemed set fair for a year of good quantity at last, and an early harvest. Except that the summer was miserably cool and wet (and a dramatic hailstorm on 28 June wreaked havoc on the Côte de Beaune for the third year running) so that growers needed every ray of sunshine in a fine September to recoup their losses. Wines are relatively light.	POSITIVE	0.9980814457	0.001918554306	0.9980814457
137	137	2013	BURGUNDY - RED	A frigid spring delayed flowering and led to uneven ripening. Producers battled with hail (particularly in the Côte de Beaune) and summer downpours, but, despite the naysaying, a drier September allowed a small crop of balanced fruit with good potential.	POSITIVE	0.9986621141	0.001337885857	0.9986621141
138	138	2012	BURGUNDY - RED	Blighted by rot, as a damp summer across Europe made conditions hard for vignerons, with mildew a particular problem. The weather was erratic and bizarre, with heatwaves, hail, a cold spring, thunderstorms and all manner of meteorological mischief. The net results are very low volumes of variable quality – but overall vignerons are surprised and delighted by what resulted. One hallmark of 2012 looks to be soft tannins.	POSITIVE	0.9939028025	0.006097197533	0.9939028025
139	139	2011	BURGUNDY - RED	Disappointing quality with widespread rot and uneven weather conditions throughout the year. The results can be surprisingly good in parts, but 2010 is a much safer bet.	POSITIVE	0.5589025617	0.4410974383	0.5589025617
140	140	2010	BURGUNDY - RED	A return to the high acid norm after 2009, and some very good quality - especially in the Côte de Nuits - but volumes up to a third lower than average.	NEGATIVE	0.955640316	0.04435968399	0.04435968399
141	141	2009	BURGUNDY - RED	Finally, the Burgundians enjoyed a comparatively dry growing season with consistent warmth and no early season hail damage. Low acidity and ripe tannins should make these reds drinkable early.	POSITIVE	0.9744901657	0.02550983429	0.9744901657
142	142	2008	BURGUNDY - RED	An accursed vintage in Burgundy, with _coulure_, mildew and hail all conspiring to damage yields and quality. Late September sunshine went some way to rescue the crop, however, although high acidity remains the hallmark of this vintage.	NEGATIVE	0.9880571365	0.01194286346	0.01194286346
143	143	2007	BURGUNDY - RED	A dank summer led to rotten Pinot Noir grapes and the need for extremely strict selection. The vintage is unlikely to notch up record scores.	NEGATIVE	0.9995923638	0.0004076361656	0.0004076361656
144	144	2006	BURGUNDY - RED	Poor summer with vine health problems produced wines which at their best are very pure and expressive and at their worst just a bit too austere for comfort.	NEGATIVE	0.9496132731	0.05038672686	0.05038672686
145	145	2005	BURGUNDY - RED	As in Bordeaux, a quite exceptionally good vintage, although many wines may go through a prolonged stage of chewy adolescence.	POSITIVE	0.999782443	0.0002175569534	0.999782443
146	146	2004	BURGUNDY - RED	Large vintage of far from flashy but pretty serviceable and certainly good value wines. Relatively light and crisp, for early drinking though the best may surprise in the long run.	POSITIVE	0.9998276234	0.0001723766327	0.9998276234
147	147	2003	BURGUNDY - RED	A small proportion of monumental wines from old vines were produced this heatwave year, but generally the frail Pinot Noir grape suffered raisining and made some very unusual wines indeed, some of which provide good, luscious drinking at about five years old but dry tannins are expected to make their presence increasingly felt.	POSITIVE	0.8860820532	0.1139179468	0.8860820532
148	148	2002	BURGUNDY - RED	Good vintage. Summer was not especially hot, though it was reasonably dry. Sugar levels were boosted in September but some grapes were adversely affected by scattered rains then. Sugar levels were quite respectable in the end and most wines showed their charms at an early stage.	POSITIVE	0.9977580309	0.002241969109	0.9977580309
149	149	2001	BURGUNDY - RED	Wet summer with some heat spikes. As for red bordeaux from this vintage, a gentle hand was needed in the winery to retain delicacy and not emphasize the already notable tannins. Quite varied quality. Wines from low-yielding grapes will provide exciting long-term drinking but others are gawky. August hail in Volnay.	NEGATIVE	0.9598491192	0.04015088081	0.04015088081
150	150	2000	BURGUNDY - RED	A difficult vintage for growers, with rain and rot during harvest. Rather soft, easy wines that were more successful in the Côte de Nuits than in much of the Côte de Beaune. Useful early drinking but showing signs of losing fruit by 2008.	NEGATIVE	0.9940476418	0.005952358246	0.005952358246
151	151	1999	BURGUNDY - RED	Exceptional quality and quantity. Powerful, charming and well balanced with great concentration and colour - particularly in the Côte de Beaune. The Côte de Nuits was hampered by a little more rain. Tannins and pigments achieved sumptuous ripeness. A vintage to drink young or old.	POSITIVE	0.9998326302	0.0001673698425	0.9998326302
152	152	1998	BURGUNDY - RED	Thick skins made for good colours but pretty tough and stolid wines in general.	POSITIVE	0.997815907	0.002184092999	0.997815907
153	153	1997	BURGUNDY - RED	Charming, early-drinking wines – most should have been drunk by now.	POSITIVE	0.9957852364	0.004214763641	0.9957852364
154	154	1996	BURGUNDY - RED	Remarkably high acidity has made its presence increasingly felt over the years in bottle. Some wines just too tart for comfort; others may eventually bloom.	NEGATIVE	0.8699429631	0.1300570369	0.1300570369
155	155	1995	BURGUNDY - RED	Reduced crop of initially rather austere wines which took on fat in bottle and can provide delicious drinking now.	POSITIVE	0.9969061613	0.003093838692	0.9969061613
156	156	1994	BURGUNDY - RED	A year to highlight Burgundy's infamy for variability as too many let yields balloon after the rains.	NEGATIVE	0.9770368934	0.02296310663	0.02296310663
157	157	1993	BURGUNDY - RED	Underrated. Better than average: healthy grapes and well-coloured, fruity wines that have lasted and developed well.	POSITIVE	0.9998682737	0.000131726265	0.9998682737
158	158	1992	BURGUNDY - RED	Rain at the wrong time again. Soft, tender wines to drink young.	POSITIVE	0.9989772439	0.0010227561	0.9989772439
159	159	1991	BURGUNDY - RED	Grapes had ripened before it rained and some wines from the Côtes de Nuits are excellent. Not to be overlooked.	POSITIVE	0.9997670054	0.0002329945564	0.9997670054
160	160	1990	BURGUNDY - RED	A great success: rich and fragrant. The top vineyards made majestic wines but some lesser wines lacked lusciousness.	POSITIVE	0.9990592599	0.0009407401085	0.9990592599
161	161	1989	BURGUNDY - RED	Nearly up to 1990, if not as intense. Some real charmers.	POSITIVE	0.9997931719	0.0002068281174	0.9997931719
162	162	1988	BURGUNDY - RED	Tough and unusually backward, most are densely concentrated and the best repaid 20 years’ wait.	NEGATIVE	0.9894025922	0.01059740782	0.01059740782
163	163	1987	BURGUNDY - RED	Natural ripeness was a problem so many overchaptalised.	NEGATIVE	0.8379017115	0.1620982885	0.1620982885
164	164	1986	BURGUNDY - RED	A very tricky year of rain and rot. Careful growers avoided the dilution but not a year to seek out.	NEGATIVE	0.7163737416	0.2836262584	0.2836262584
165	165	1985	BURGUNDY - RED	A problem-free year: delicious and fragrant young, but most should have been drunk.	POSITIVE	0.6245517135	0.3754482865	0.6245517135
166	166	1984	BURGUNDY - RED	Poor weather and unripe grapes. One to avoid.	NEGATIVE	0.9996970892	0.0003029108047	0.0003029108047
167	167	1983	BURGUNDY - RED	A torrid summer and very mixed bag. A handful are brilliant but most are tainted by rot.	NEGATIVE	0.999047935	0.000952064991	0.000952064991
168	168	1982	BURGUNDY - RED	Large yields of soft, pleasant wines best drunk young.	POSITIVE	0.9997106791	0.0002893209457	0.9997106791
169	169	1980	BURGUNDY - RED	Underestimated at first: balanced and scented, though most are past it now.	POSITIVE	0.5994647741	0.4005352259	0.5994647741
170	170	1978	BURGUNDY - RED	A late but uniformly good crop. Top growers made breathtaking wines. Now very rare.	POSITIVE	0.9998506308	0.0001493692398	0.9998506308
171	171	2016	CHAMPAGNE	As happened widely across France, frost and hail conspired to lower the yields in the Champagne region in 2016. Quality is generally above average, with Pinot Noir preferred to Chardonnay. The vintage is likely to be declared for several luxury cuvées, including Cristal and Comtes de Champagne.	POSITIVE	0.6790909767	0.3209090233	0.6790909767
172	172	2015	CHAMPAGNE	Very little disease pressure, thanks to dry, sunny conditions over the summer months – the driest on record. Rain arrived in the final week of harvest, but most grapes had already been gathered. The berries tended to be small but with good uniform ripeness, and potential alcohol levels were relatively high at harvest. Richness should characterise the vintage, and Pinot Noir did particularly well. Some excellent vintage champagne should be produced.	POSITIVE	0.9994711876	0.0005288124084	0.9994711876
173	173	2014	CHAMPAGNE	Initial reports suggest that a warm, dry September saved the crop from a damper, cooler August. The resulting fruit has good levels of potential alcohol, indicating ample ripeness.	POSITIVE	0.9990683794	0.0009316205978	0.9990683794
174	174	2013	CHAMPAGNE	Pales in comparison to the stellar 2012, with a cool spring leading to uneven ripening and one of the latest harvests in 20 years. Summer hail caused widespread damage in the summer months but overall the champenois fared better than many of their compatriots. Likely a vintage year.	POSITIVE	0.8274541497	0.1725458503	0.8274541497
175	175	2012	CHAMPAGNE	An exceptional vintage in Champagne. Despite low yields thanks to frost, hail and disease early in the season, August saw conditions improve dramatically resulting in exemplary maturity, acidity and grape health at harvest.	POSITIVE	0.9997572303	0.0002427697182	0.9997572303
176	176	2011	CHAMPAGNE	Notable for its erratic growing season, which started warm and dry but then became cooler and wetter in June and July. Conditions improved briefly in August but the (early) harvest was problematic.	NEGATIVE	0.9935837388	0.006416261196	0.006416261196
177	177	2010	CHAMPAGNE	A taxing year with dry conditions retarding grape development early in the season. When rain arrived in August it was torrential, causing widespread disease pressure. The return of dry conditions in September helped some producers over the line, but sorting in the vineyard and winery was crucial.	NEGATIVE	0.5150976777	0.4849023223	0.4849023223
178	178	2009	CHAMPAGNE	After early complications a superb summer produced a clean crop of high quality, with particularly good Pinot Noir from the Montagne de Reims. Wines are plump and approachable.	POSITIVE	0.9998278618	0.0001721382141	0.9998278618
179	179	2008	CHAMPAGNE	Initially a difficult, damp year with widespread mildew; drier conditions in August and a fine, warm September proved many producers’ saving grace. Classically styled wines with fresh acidity balanced by sound ripeness achieved late in the season.	POSITIVE	0.999774158	0.0002258419991	0.999774158
180	180	2007	CHAMPAGNE	An unusually warm spring led to early flowering and optimism which soon gave way to disappointment with one of the murkiest summers on record. Conditions improved towards September allowing a fair crop, with Chardonnay outperforming the Pinots. Above average acidities.	POSITIVE	0.9712460041	0.0287539959	0.9712460041
181	181	2006	CHAMPAGNE	An exceptionally hot and sunny June and July with grapes in fine fettle but a dank August left producers fearful of underripeness. Fortunately, warm, bright conditions in September redressed the balance. Wines are supple and expressive.	POSITIVE	0.9979859591	0.002014040947	0.9979859591
182	182	2005	CHAMPAGNE	Variable conditions throughout the year resulted in a lackluster vintage, though favourable weather in the run-up to harvest meant that ripeness was assured. Acidities on the low side.	NEGATIVE	0.6601333022	0.3398666978	0.3398666978
183	183	2004	CHAMPAGNE	Unusually, quality and quantity were both hallmarks of 2004. Structured, well-balanced wines which have exceeded expectation.	POSITIVE	0.9996717572	0.0003282427788	0.9996717572
184	184	2003	CHAMPAGNE	Spring frosts followed by one of the hottest summers on record led to small volumes and typically very ripe wines of middling quality. Some fine Pinot Noir dominant blends.	POSITIVE	0.9994399548	0.0005600452423	0.9994399548
185	185	2002	CHAMPAGNE	A magnificent vintage for champagne with near-perfect growing conditions, capped by fine dry weather at harvest. Ageworthy wines with plush fruit held in check by keen acidity.	POSITIVE	0.9995546937	0.0004453063011	0.9995546937
186	186	2001	CHAMPAGNE	A generally poor vintage characterised by rot and underripeness thanks to a wet and gloomy September.	NEGATIVE	0.9997665882	0.0002334117889	0.0002334117889
187	187	2000	CHAMPAGNE	Hail, rainstorms, unseasonable cold and mildew made for a testing growing season, but fine conditions in August and September redeemed the vintage. High quality wines for short-term drinking.	POSITIVE	0.9996864796	0.0003135204315	0.9996864796
188	188	2016	LOIRE VALLEY	Once again, frost caused significant crop loss in the Loire Valley, especially in Muscadet. Quality and concentration is good, with Chenin Blanc being particularly noteworthy in 2016 while Sancerre is thought to be the best of the Sauvignon Blanc appellations. Cabernet Franc is 'delicious, ripe and fruity' according to Loire courtier Chris Hardy.	POSITIVE	0.9998252392	0.0001747608185	0.9998252392
189	189	2015	LOIRE VALLEY	Very promising across the region, with the same warm, dry summer that many other French regions enjoyed. In Muscadet, some rain towards the end of harvest resulted in a little rot, but nothing too concerning. Touraine saw very low yields but excellent quality, as did Sancerre and Pouilly-Fumé. Pinot Noir reached full ripeness, and very promising quality, for all those growers prepared to wait. Chenin Blanc also fared well, with the potential to make good wine at all sweetness levels.	POSITIVE	0.9997153878	0.0002846121788	0.9997153878
190	190	2014	LOIRE VALLEY	Lots of top quality wine was produced from the Loire in 2014. Cabernet Franc is garnering particular praise, but there are some excellent whites made from the Muscadet grape Melon de Bourgogne, Sauvignon Blanc and Chenin Blanc (from dry to sweet) too. The only bad news was that, once again, yields were lower than the long-term average.	NEGATIVE	0.9499313235	0.05006867647	0.05006867647
191	191	2013	LOIRE VALLEY	An annus horribilis for the producers of Vouvray and Montlouis whose crops were almost entirely wiped out by a June hailstorm. Elsewhere a sound vintage with good acidity, though the cool spring and mild conditions in August and September meant many reds struggled to achieve full ripeness.	POSITIVE	0.9800536036	0.01994639635	0.9800536036
192	192	2012	LOIRE VALLEY	Despite a challenging growing season, 2012 was the year that Muscadet really shone, producing some of the best examples ever. Yields were around half the average, however. Sancerre and Pouilly-Fumé fared better for whites and reds, with good, uniform ripeness, no rot, and yield in line with the norm. Delayed flowering early in the season proved tricky for Cabernet Franc, because autumnal rains made for diluted fruit as growers waited for ripeness. There were very few botrytised Chenins made in Anjou, Vouvray and Montlouis, but dry wines are promising in a lighter style.	POSITIVE	0.9994043708	0.0005956292152	0.9994043708
193	193	2011	LOIRE VALLEY	Pretty rotten. Muscadet and Touraine were both blighted with fungal disease. Cabernet Franc only flourished in the best sites and with suitable selection. Chenin Blanc had a much better year, with Anjou and Coteaux du Layon being particularly impressive.	POSITIVE	0.9409195781	0.05908042192	0.9409195781
194	194	2010	LOIRE VALLEY	Good ripeness and concentration for Muscadet. Delightful Sauvignons too with good concentration and freshness. Late September rain created a bit of rot for the Cabernet Franc, with only the bravest growers waiting for full ripeness to occur – which it did, thanks to two lucky weeks of late sunshine. Chenins fared better in Cotreux du Layon than Vouvray, with the full range of sweetness being made.	POSITIVE	0.9990051985	0.0009948015213	0.9990051985
195	195	2009	LOIRE VALLEY	A great vintage. Healthy fruit in Muscadet produced superb quality, especially from those growers prepared to keep yields under control. Touraine Sauvignon Blanc performed similarly well, with full phenolic ripeness and very little chaptalisation requirement, if any. Yields were slightly reduced in Sancerre and Pouilly-Fumé, and some July hail decimated much of Quincy, Reuilly and Coteaux du Giennois - but what was produced is excellent. Cabernet Franc enjoyed a late, dry harvest to make fully ripe reds, and Chenin was also very promising, although there botrytis was scarce.	POSITIVE	0.9997346997	0.0002653002739	0.9997346997
196	196	2008	LOIRE VALLEY	A bad start to the growing year – cold and wet in early summer – with a dry but still cool July and August. Frost in Muscadet devastated yields, making for a very hard year for all growers. Sauvignon across the Loire experienced lower yields too, but displays good varietal typicality.	POSITIVE	0.9749401808	0.02505981922	0.9749401808
197	197	2007	LOIRE VALLEY	Early flowering then a cool, wet summer led to a very uneven vintage, although a dry, warm September helped rescue quality. Even so, rot was a problem and required meticulous selection to avoid. Despite that, results were surprisingly good, with dry whites from all varieties performing especially well.	POSITIVE	0.9988263249	0.00117367506	0.9988263249
198	198	2006	LOIRE VALLEY	Very difficult: a July heatwave was followed by cold, wet weather for the rest of the season. Not a write-off, but certainly not a good year.	NEGATIVE	0.9992961287	0.0007038712502	0.0007038712502
199	199	2005	LOIRE VALLEY	Hot, dry and very good quality. A certain degree of drought meant reduced yields, but cool nights retained freshness, and an early vintage led to fine, healthy grapes at harvest. Especially good in Savennières.	POSITIVE	0.9998335838	0.0001664161682	0.9998335838
200	200	2004	LOIRE VALLEY	High yields, with good uniform ripeness and good concentration. Nothing to get unduly excited about, but reliable and classic.	POSITIVE	0.9998468757	0.0001531243324	0.9998468757
201	201	2003	LOIRE VALLEY	A famously atypical vintage across Europe, which resulted in a great harvest in the Loire. Muscadet is rich and full, but with good natural balance. Cabernet Franc reached full ripeness with ease, giving particularly expressive fruit character. Chenin Blanc was similarly generous, although there was less botrytis than normal. Perhaps the only casualty was Sauvignon Blanc, which was routinely reaching 14% alcohol, resulting in overripe wines without their usual delicacy.	POSITIVE	0.998865962	0.001134037971	0.998865962
202	202	2002	LOIRE VALLEY	A successful if somewhat cool year, characterised by classic balance and structure for all varieties. The opposite in style to the opulent	POSITIVE	0.999659121	0.0003408789635	0.999659121
203	203	2001	LOIRE VALLEY	Good for Muscadet, but bad for Sancerre and Pouilly-Fumé where late rain caused rot. Anjou enjoyed fine, late summer warmth allowing the production of particularly good sweet wines.	POSITIVE	0.9998394251	0.000160574913	0.9998394251
204	204	2000	LOIRE VALLEY	Despite a wet July, quality turned out very well for dry whites and reds. Yields were marginally below average, and there was insufficient ripeness to create any moelleux styles.	NEGATIVE	0.6954814792	0.3045185208	0.3045185208
205	205	2016	SOUTHERN RHÔNE	According to Michel Chapoutier, 2016 could be better than 1990 in the southern Rhône – praise indeed. Warm conditions throughout the year along with reduced yields has resulted in wines of great concentration – in colour, tannin and flavour. Certainly one of the great vintages, for reds anyway.	POSITIVE	0.9993570447	0.0006429553032	0.9993570447
206	206	2015	SOUTHERN RHÔNE	Grenache suffered from coulure at flowering, meaning lower yields but the quality is extremely promising. Alcohol levels are likely to be higher than in the two previous vintages.	POSITIVE	0.9994084239	0.0005915760994	0.9994084239
207	207	2014	SOUTHERN RHÔNE	A relatively light vintage in terms of alcohol and phenolics, even if not in terms of quantity. A mild winter and wet early spring built up water reserves. The growing season started unusually early but a cool, wet summer put on the brakes so in the end the harvest was one of the latest ever and some red wine grapes struggled to reach full ripeness. Sorting was essential.	NEGATIVE	0.9533625841	0.04663741589	0.04663741589
208	208	2013	SOUTHERN RHÔNE	Coulure was this year’s bugbear for the vignerons of the Southern Rhône, drastically reducing the Grenache crop: 2013 Côtes du Rhône may well be in short supply. As is often the case where low yields are matched by careful selection, overall quality is good.	POSITIVE	0.9993656278	0.0006343722343	0.9993656278
209	209	2012	SOUTHERN RHÔNE	Much more successful than 2011. It was a low-acid year in both the northern and southern Rhône. Alcohols are roughly average, but volumes are down by up to 15% on 2011. Clement weather late in the season made for relaxed harvesting however, and vignerons are optimistic about the results which seem to combine ripeness with some freshness.	POSITIVE	0.9979468584	0.002053141594	0.9979468584
210	210	2011	SOUTHERN RHÔNE	Reasonably good quality and good yields, but won't be as brilliant as the preceding two vintages. Often drying tannins.	POSITIVE	0.9859047532	0.01409524679	0.9859047532
211	211	2010	SOUTHERN RHÔNE	A very successful vintage, with precision and freshness allowing great expression of terroir. Equally outstanding for whites and reds. Excellent.	POSITIVE	0.9998838305	0.0001161694527	0.9998838305
212	212	2009	SOUTHERN RHÔNE	Hot and dry throughout August, but decent levels of rainfall too, and plenty of wind to keep the vines healthy. Very satisfactory quality fruit at harvest. Impressive. Sometimes over-alcoholic.	POSITIVE	0.9996523261	0.000347673893	0.9996523261
213	213	2008	SOUTHERN RHÔNE	Quite gutless reds, thanks to the rain, although whites are worth a look.	NEGATIVE	0.9475875497	0.05241245031	0.05241245031
214	214	2007	SOUTHERN RHÔNE	Very wet spring but the region had a much drier summer than most of the rest of France. Wines and tannins are very ripe.	POSITIVE	0.999678731	0.0003212690353	0.999678731
215	215	2006	SOUTHERN RHÔNE	Some very lusciously fruited wines that may not last as long as the 2005s but should provide much drinking pleasure in the medium term.	POSITIVE	0.9986422658	0.001357734203	0.9986422658
216	216	2005	SOUTHERN RHÔNE	Great concentration and potential coinciding with increasing consistency of winemaking quality.	POSITIVE	0.9997217059	0.0002782940865	0.9997217059
217	217	2004	SOUTHERN RHÔNE	A little sterner than the 2006s but similar in style.	POSITIVE	0.9762783051	0.02372169495	0.9762783051
218	218	2003	SOUTHERN RHÔNE	Excessive heat had fewer ill effects in this hot region than in the (usually) more temperate climes of Bordeaux and Burgundy. But the wines tend to be low in tannin and high in acid and only the best have the balance to last.	NEGATIVE	0.9853692055	0.01463079453	0.01463079453
219	219	2002	SOUTHERN RHÔNE	So wet that there was flood damage just before harvest. Much downgrading of fruit into humbler bottlings than usual.	NEGATIVE	0.9989725947	0.001027405262	0.001027405262
220	220	2001	SOUTHERN RHÔNE	Lauded vintage, the result of a very hot, dry summer. An unusually prolonged _mistral_ at the end of August resulted in thick-skinned berries and accentuated tannins. Later harvesting resulted in better balanced wines - especially in higher-yielding vineyards - but acid levels are dangerously low in some cases. There should be some very long-lived top wines however.	POSITIVE	0.9744321108	0.02556788921	0.9744321108
221	221	2000	SOUTHERN RHÔNE	Conditions were excellent until quite heavy rains arrived on 19 September. The results, especially from those who picked early and fast, are plump, approachable wines capable of giving great pleasure even if they will not be the longest-lasting.	POSITIVE	0.9997345805	0.0002654194832	0.9997345805
222	222	1999	SOUTHERN RHÔNE	Rather more challenging vintage than 2000 for growers and wines with less obvious richness than 1998 for wine drinkers. Heavy rains plagued the harvest and quality is distinctly variable.	POSITIVE	0.8271530867	0.1728469133	0.8271530867
223	223	1998	SOUTHERN RHÔNE	Much garlanded vintage that struggled to live up to its reputation during its teenage years.	NEGATIVE	0.9816007018	0.01839929819	0.01839929819
224	224	1997	SOUTHERN RHÔNE	Rather muddy flavours from well ripened grapes.	NEGATIVE	0.9771124721	0.02288752794	0.02288752794
225	225	1996	SOUTHERN RHÔNE	Coolish, damp summer produced lighter-than-usual wines.	POSITIVE	0.999266088	0.0007339119911	0.999266088
226	226	1995	SOUTHERN RHÔNE	Very good colour and really ripe, concentrated reds. Some producers claim it is better than 1990.	POSITIVE	0.9997612238	0.000238776207	0.9997612238
227	227	1994	SOUTHERN RHÔNE	Early harvesters were luckier, most picked in rain, so only average quality.	NEGATIVE	0.9883246422	0.01167535782	0.01167535782
228	228	1993	SOUTHERN RHÔNE	An unwelcome repeat of 1992's weather: diluted, easy-drinking wines.	NEGATIVE	0.9967139363	0.003286063671	0.003286063671
229	229	1992	SOUTHERN RHÔNE	Torrential harvest rains drowned the vineyards and the results are pretty dilute.	NEGATIVE	0.9995827079	0.0004172921181	0.0004172921181
230	230	1991	SOUTHERN RHÔNE	The Grenache failed at flowering and harvest time was uninspiring. Best forgotten.	NEGATIVE	0.9997298121	0.0002701878548	0.0002701878548
231	231	1990	SOUTHERN RHÔNE	Exceptionally sumptous, powerful and heady wines with fairly low acidity. Only the finest survive.	POSITIVE	0.9984030128	0.001596987247	0.9984030128
232	232	1989	SOUTHERN RHÔNE	Fabulously concentrated with perhaps more backbone than 1990.	POSITIVE	0.9991333485	0.000866651535	0.9991333485
233	233	1988	SOUTHERN RHÔNE	Good in all areas: full bodied and with firm tannins, often termed 'classic'.	POSITIVE	0.9998451471	0.0001548528671	0.9998451471
234	234	1987	SOUTHERN RHÔNE	Pretty poor generally, cool and wet weather with thin wines the result.	NEGATIVE	0.9995744228	0.0004255771637	0.0004255771637
235	235	1986	SOUTHERN RHÔNE	Mostly picked before the rains, these were firm and tannic in their youth.	POSITIVE	0.9961308837	0.003869116306	0.9961308837
236	236	1985	SOUTHERN RHÔNE	Charming and ripe, even opulent, and now quite soft.	POSITIVE	0.9998633862	0.0001366138458	0.9998633862
237	237	2016	BORDEAUX - RED	The quality of red Bordeaux in 2016 was universally lauded – although the response to the en primeur campaign was muted. Quantity was high too, with the equivalent of 770 million bottles of wine produced. An exceptionally dry summer with cool nights eventually, thanks to mid September rain, resulted in small, thick-skinned, ripe grapes, and the wines are marked by high tannin and acidity, with superb aromatic fragrance.	POSITIVE	0.9996749163	0.0003250837326	0.9996749163
238	238	2015	BORDEAUX - RED	Will this vintage adhere to Jancis’ rule of five, whereby any vintage divisible by five is of good quality? It seems so, with particularly healthy, uniform fruit at harvest. A generous flowering and hot, dry early summer was followed by a slighty cooler, damper August. Harvest was generally earlier than in 2014. Optimists are already calling it the best vintage since 2010 with early reports favouring the right bank.	POSITIVE	0.9995565414	0.0004434585571	0.9995565414
239	239	2014	BORDEAUX - RED	Exceptionally cool, damp July and August but the vintage was saved by an unusually dry, warm September and October that (just about) ripened the grapes though autumn concentration has resulted in relatively high-acid wines. Reds have fragrance, medium body and supple tannins but are not for long term cellaring.	POSITIVE	0.9817661047	0.0182338953	0.9817661047
240	240	2013	BORDEAUX - RED	A universally poor vintage, beset by uneven ripening and dilution. Rot forced relatively early picking. Even at their best, the wines are pretty light – though perhaps a benefit of this is lower alcohol levels, as compared with some of the 15% bruisers of recent years. The best of a bad lot can be found in Pomerol, St-Julien and St-Estèphe.	NEGATIVE	0.9410597682	0.0589402318	0.0589402318
241	241	2012	BORDEAUX - RED	Tricky across many European wine regions, and none more so than Bordeaux. Generally speaking, it was a wet, late year with a hot mid-summer. Bad weather in October compromised quality at the crucial moment, meaning that the earlier-ripening Merlot-based reds were less adversely affected. Making good Cabernet-based wine was achievable, but only by those who had the resources for micro-management in the vineyard. Top properties made small quantities of outstanding wines but most have a lack of depth and persistence.	NEGATIVE	0.9885944724	0.01140552759	0.01140552759
242	242	2011	BORDEAUX - RED	Generalisations are difficult in this variable year, but there is agreement that quality is back down to earth after the excitement of 2009 and 2010, with lower alcohol and generally higher tannins too. A forgettable year.	NEGATIVE	0.9865527153	0.0134472847	0.0134472847
243	243	2010	BORDEAUX - RED	Another stellar vintage, with higher tannin and more freshness than 2009 but comparable intensity. More appealing to classical palates.	POSITIVE	0.9997739196	0.0002260804176	0.9997739196
244	244	2009	BORDEAUX - RED	Vintage of the decade/century'? This growing season seemed to have it all. A long, fine, warm summer but, crucially, with refreshing nights to help retain acidity. Dramatically ripe, voluptuous wines, especially on the left bank.	POSITIVE	0.9996578097	0.0003421902657	0.9996578097
245	245	2008	BORDEAUX - RED	Another ungenerous summer saved by some better weather at the end of the season. Yet again, those properties at the top of the tree managed to field enough good fruit to salvage some pretty impressive grand vin but life was increasingly tough lower down the food chain.	NEGATIVE	0.9946365356	0.005363464355	0.005363464355
246	246	2007	BORDEAUX - RED	An extremely difficult year for growers, with rampant mildew, not enough sun, too much rain until September. Thanks to an arsenal of modern techniques, not least rigorous selection, those who could afford it managed to make attractive wines for relatively early drinking but high prices left the primeur market as flat as a pancake.	NEGATIVE	0.9975366592	0.002463340759	0.002463340759
247	247	2006	BORDEAUX - RED	This stop-start vintage suffered inevitably by comparison with 2005, although it produced some well-made wines which looked even better in comparison with the 2007s. Drought and high temperatures were the dominant characteristics until the end of July but August was unusually cool and wet and harvest was interrupted by rain. Pauillac and Pomerol seemed to perform best in a year that can taste pretty crisp.	NEGATIVE	0.9299901128	0.07000988722	0.07000988722
248	248	2005	BORDEAUX - RED	Textbook perfection during the growing season in all respects other than price. Best kept for many a year. Quite marked tannins are too marked in some wines, notably the more modernistic St-Émilions, in which the then-prevailing fashion for extraction was taken to the limit.	POSITIVE	0.7803164721	0.2196835279	0.7803164721
249	249	2004	BORDEAUX - RED	The last affordable vintage? Large, late crop needed meticulous summer supervision. Grapes were often picked in the rain but healthy at the top end. Not massive but the best really are that rare breed, classic claret. Best on the left bank where sappy tannins suggest they might be ready to enjoy from 2010.	POSITIVE	0.9904187322	0.009581267834	0.9904187322
250	250	2003	BORDEAUX - RED	Exceptional heatwave resulted in many raisined grapes and uncomfortably dry tannins. A handful of stunning wines for the long term but most are probably best drunk while the bloom of youth can distract from that dryness.	NEGATIVE	0.690692842	0.309307158	0.309307158
251	251	2002	BORDEAUX - RED	Smallish crop dogged by an uneven flowering and a grey, humid summer which meant uneven ripeness in far-from-uniformly healthy grapes. Growers concentrated on the rescue effect of pretty fine weather from 9 September. The wines are correct and, in a 21st-century context, are not expensive, but they may not last all that long.	NEGATIVE	0.8814252615	0.1185747385	0.1185747385
252	252	2001	BORDEAUX - RED	Extremely varied, large crop which depended on crop-thinning and extremely careful selection to produce exceptional wines. Hot August was followed by dangerously wet September, which sometimes resulted in dilute Merlots and tart Cabernets. Some good value to be found here, and with time the 2001s showed better and better - especially on the right bank where it can be superior to 2000.	POSITIVE	0.991558969	0.008441030979	0.991558969
253	253	2000	BORDEAUX - RED	Nature's benevolence coincided with the commercial imperative to have a good vintage in this numerically exceptional year. Great consistency and balance. The petits châteaux represented some of Bordeaux’s best value for many years though most are ready to drink or even starting to decline. The best wines should last well into their second or even third decades.	POSITIVE	0.9996687174	0.0003312826157	0.9996687174
